round,match_id,home_team,away_team,score_final_dom,score_final_ext,nb_buts_total,nb_buts_dom,nb_buts_ext,victoire,cycle
27,74002704,Ivory Coast,Mozambique,1,0,1,1,0,dom,14
27,74002705,Tunisia,Burkina Faso,1,1,2,1,1,nul,14
27,74002708,Uganda,Zambia,2,0,2,2,0,dom,14
27,74002710,Cameroon,DR Congo,0,2,2,0,2,ext,14
27,74002711,Gabon,Nigeria,0,0,0,0,0,nul,14
27,74002713,South Africa,Zimbabwe,1,0,1,1,0,dom,14
28,74002715,Mali,Cameroon,0,0,0,0,0,nul,14
28,74002716,Senegal,Ivory Coast,1,1,2,1,1,nul,14
28,74002717,Nigeria,Benin,2,0,2,2,0,dom,14
28,74002720,Tanzania,South Africa,0,0,0,0,0,nul,14
28,74002721,Zambia,Gabon,3,0,3,3,0,dom,14
28,74002723,Zimbabwe,Comoros,3,0,3,3,0,dom,14
28,74002725,DR Congo,Angola,1,0,1,1,0,dom,14
29,74002726,Sudan,Nigeria,1,1,2,1,1,nul,14
29,74002732,Egypt,Uganda,0,1,1,0,1,ext,14
29,74002735,Tunisia,Mozambique,1,1,2,1,1,nul,14
29,74002736,Angola,Mali,3,0,3,3,0,dom,14
30,74002738,Botswana,Burkina Faso,0,0,0,0,0,nul,14
30,74002739,Algeria,Comoros,0,0,0,0,0,nul,14
30,74002741,Zimbabwe,Angola,1,1,2,1,1,nul,14
30,74002742,Egypt,Gabon,0,1,1,0,1,ext,14
30,74002743,Mali,Morocco,0,0,0,0,0,nul,14
30,74002744,Tanzania,Cameroon,1,1,2,1,1,nul,14
30,74002745,Equatorial Guinea,Benin,1,1,2,1,1,nul,14
30,74002746,Uganda,South Africa,0,2,2,0,2,ext,14
30,74002747,DR Congo,Tunisia,0,0,0,0,0,nul,14
30,74002748,Nigeria,Ivory Coast,0,0,0,0,0,nul,14
30,74002749,Senegal,Mozambique,0,0,0,0,0,nul,14
31,74002751,DR Congo,Mali,2,1,3,2,1,dom,14
31,74002754,Sudan,Equatorial Guinea,2,0,2,2,0,dom,14
31,74002758,Ivory Coast,Zambia,0,0,0,0,0,nul,14
31,74002759,Comoros,Uganda,3,1,4,3,1,dom,14
32,74002764,Zimbabwe,DR Congo,0,1,1,0,1,ext,14
32,74002766,Botswana,Senegal,0,3,3,0,3,ext,14
32,74002773,Algeria,Angola,0,0,0,0,0,nul,14
33,74002776,Sudan,South Africa,1,0,1,1,0,dom,14
33,74002779,Senegal,Nigeria,4,0,4,4,0,dom,14
33,74002782,Mozambique,Zambia,0,0,0,0,0,nul,14
33,74002783,Cameroon,Gabon,0,0,0,0,0,nul,14
33,74002784,Tunisia,Botswana,0,0,0,0,0,nul,14
33,74002785,Ivory Coast,Egypt,0,0,0,0,0,nul,14
34,74002787,Equatorial Guinea,Mozambique,0,1,1,0,1,ext,14
34,74002788,Nigeria,Botswana,4,1,5,4,1,dom,14
34,74002790,Benin,Cameroon,1,0,1,1,0,dom,14
34,74002792,South Africa,Ivory Coast,2,0,2,2,0,dom,14
34,74002794,Uganda,Morocco,0,0,0,0,0,nul,14
34,74002795,Gabon,Angola,0,0,0,0,0,nul,14
34,74002797,Zambia,Senegal,0,0,0,0,0,nul,14
35,74002798,Burkina Faso,South Africa,0,0,0,0,0,nul,14
35,74002800,Cameroon,Sudan,0,0,0,0,0,nul,14
35,74002806,Ivory Coast,Comoros,1,1,2,1,1,nul,14
35,74002808,Botswana,Zambia,2,0,2,2,0,dom,14
36,74002810,Cameroon,Ivory Coast,0,1,1,0,1,,0,,,0,0,0,ext,14
36,74002811,Benin,Morocco,2,2,4,2,2,,0,,,0,0,0,nul,14
36,74002812,Egypt,Senegal,0,0,0,0,0,,0,,,0,0,0,nul,14
36,74002813,Comoros,Burkina Faso,1,0,1,1,0,,0,,,0,0,0,dom,14
36,74002814,Algeria,Zimbabwe,2,0,2,2,0,,0,,,0,0,0,dom,14
36,74002815,Equatorial Guinea,Botswana,0,4,4,0,4,,0,,,0,0,0,ext,14
36,74002816,South Africa,Mozambique,1,0,1,1,0,,0,,,0,0,0,dom,14
36,74002817,Sudan,Angola,2,1,3,2,1,,0,,,0,0,0,dom,14
36,74002818,Zambia,Nigeria,0,0,0,0,0,,0,,,0,0,0,nul,14
36,74002819,Tanzania,Tunisia,2,2,4,2,2,,0,,,0,0,0,nul,14
36,74002820,Uganda,Mali,1,1,2,1,1,,0,,,0,0,0,nul,14
36,74002821,Gabon,DR Congo,1,1,2,1,1,,0,,,0,0,0,nul,14
37,74002822,Nigeria,Equatorial Guinea,1,0,1,1,0,dom,14
37,74002825,Morocco,Sudan,1,0,1,1,0,dom,14
37,74002826,DR Congo,Benin,1,0,1,1,0,dom,14
37,74002827,Senegal,South Africa,2,1,3,2,1,dom,14
37,74002829,Botswana,Egypt,1,1,2,1,1,nul,14
37,74002830,Tanzania,Algeria,3,1,4,3,1,dom,14
37,74002831,Tunisia,Zambia,3,0,3,3,0,dom,14
37,74002832,Burkina Faso,Cameroon,2,1,3,2,1,dom,14
37,74002833,Zimbabwe,Uganda,0,1,1,0,1,ext,14
38,74002834,Sudan,DR Congo,0,2,2,0,2,ext,14
38,74002836,Uganda,Tanzania,0,0,0,0,0,nul,14
38,74002837,South Africa,Botswana,1,0,1,1,0,dom,14
38,74002838,Cameroon,Mozambique,1,0,1,1,0,dom,14
38,74002839,Equatorial Guinea,Zambia,0,1,1,0,1,ext,14
38,74002841,Benin,Mali,0,0,0,0,0,nul,14
38,74002842,Egypt,Nigeria,1,0,1,1,0,dom,14
38,74002843,Gabon,Zimbabwe,0,0,0,0,0,nul,14
38,74002844,Algeria,Tunisia,1,0,1,1,0,dom,14
38,74002845,Ivory Coast,Morocco,0,1,1,0,1,ext,14
39,74002846,Zimbabwe,Benin,0,3,3,0,3,ext,14
39,74002848,DR Congo,Ivory Coast,1,1,2,1,1,nul,14
39,74002852,Tunisia,Equatorial Guinea,0,0,0,0,0,nul,14
39,74002854,Tanzania,Gabon,3,1,4,3,1,dom,14
39,74002856,Algeria,Uganda,0,1,1,0,1,ext,14
40,74002859,South Africa,Zambia,2,2,4,2,2,nul,14
40,74002860,Burkina Faso,DR Congo,0,1,1,0,1,ext,14
40,74002861,Morocco,Mozambique,2,0,2,2,0,dom,14
40,74002863,Comoros,Nigeria,0,2,2,0,2,ext,14
40,74002864,Gabon,Algeria,1,3,4,1,3,ext,14
40,74002867,Sudan,Zimbabwe,0,2,2,0,2,ext,14
40,74002868,Egypt,Equatorial Guinea,5,0,5,5,0,dom,14
40,74002869,Benin,Tanzania,1,0,1,1,0,dom,14
41,74002871,Mali,Burkina Faso,3,0,3,3,0,dom,14
41,74002874,Tanzania,Sudan,0,1,1,0,1,ext,14
41,74002877,Uganda,Gabon,1,1,2,1,1,nul,14
41,74002878,Zimbabwe,Ivory Coast,1,0,1,1,0,dom,14
41,74002879,Tunisia,Egypt,0,0,0,0,0,nul,14
41,74002880,Equatorial Guinea,South Africa,0,0,0,0,0,nul,14
42,74002883,Morocco,Botswana,2,1,3,2,1,dom,14
42,74002884,DR Congo,Senegal,2,2,4,2,2,nul,14
42,74002885,Ivory Coast,Tanzania,3,1,4,3,1,dom,14
42,74002887,Sudan,Algeria,3,0,3,3,0,dom,14
42,74002893,Burkina Faso,Zimbabwe,3,0,3,3,0,dom,14
43,74002895,Mali,Senegal,0,0,0,0,0,nul,14
43,74002899,Botswana,DR Congo,0,1,1,0,1,ext,14
43,74002905,Tunisia,South Africa,1,0,1,1,0,dom,14
44,74002906,Burkina Faso,Algeria,3,1,4,3,1,dom,14
44,74002907,Sudan,Gabon,4,1,5,4,1,dom,14
44,74002911,Cameroon,Egypt,2,0,2,2,0,dom,14
44,74002912,Benin,Tunisia,1,0,1,1,0,dom,14
44,74002913,DR Congo,Nigeria,0,1,1,0,1,ext,14
44,74002916,Comoros,South Africa,0,1,1,0,1,ext,14
45,74002919,Tunisia,Comoros,2,0,2,2,0,dom,14
45,74002921,Egypt,Angola,0,1,1,0,1,ext,14
45,74002926,South Africa,Cameroon,2,0,2,2,0,dom,14
45,74002927,Zambia,DR Congo,0,2,2,0,2,ext,14
45,74002929,Algeria,Mozambique,0,0,0,0,0,nul,14
46,74002934,Ivory Coast,Benin,0,0,0,0,0,nul,14
46,74002935,Senegal,Algeria,5,0,5,5,0,dom,14
46,74002936,Mozambique,Uganda,2,2,4,2,2,nul,14
46,74002937,Morocco,Egypt,3,0,3,3,0,dom,14
46,74002940,Burkina Faso,Gabon,2,0,2,2,0,dom,14
8,74010192,Nigeria,Burkina Faso,0,0,0,0,0,nul,15
8,74010193,Egypt,Uganda,0,3,3,0,3,ext,15
8,74010194,Morocco,South Africa,1,0,1,1,0,dom,15
8,74010195,Angola,Mozambique,0,2,2,0,2,ext,15
8,74010196,Benin,Algeria,0,0,0,0,0,nul,15
8,74010199,Mali,Sudan,0,0,0,0,0,nul,15
8,74010200,Zimbabwe,Senegal,1,1,2,1,1,nul,15
8,74010201,Botswana,Cameroon,0,0,0,0,0,nul,15
8,74010202,Ivory Coast,Zambia,0,0,0,0,0,nul,15
9,74010207,Benin,Nigeria,0,1,1,0,1,ext,15
9,74010208,Senegal,DR Congo,0,0,0,0,0,nul,15
9,74010211,Tunisia,Tanzania,1,1,2,1,1,nul,15
9,74010213,Cameroon,Morocco,0,3,3,0,3,ext,15
10,74010216,Botswana,Burkina Faso,0,4,4,0,4,ext,15
10,74010217,Uganda,South Africa,0,0,0,0,0,nul,15
10,74010218,Egypt,Equatorial Guinea,2,0,2,2,0,dom,15
10,74010219,Mali,Senegal,0,1,1,0,1,ext,15
10,74010224,Mozambique,Sudan,1,1,2,1,1,nul,15
10,74010225,Nigeria,Algeria,0,1,1,0,1,ext,15
10,74010227,Morocco,Zambia,0,0,0,0,0,nul,15
14,74010264,Botswana,Algeria,0,4,4,0,4,ext,15
14,74010265,DR Congo,Zimbabwe,1,1,2,1,1,nul,15
14,74010266,Egypt,Comoros,1,0,1,1,0,dom,15
14,74010268,Equatorial Guinea,Zambia,0,0,0,0,0,nul,15
14,74010270,Mali,Tanzania,1,0,1,1,0,dom,15
14,74010271,Mozambique,Tunisia,0,0,0,0,0,nul,15
14,74010272,South Africa,Gabon,1,1,2,1,1,nul,15
14,74010273,Uganda,Benin,1,1,2,1,1,nul,15
14,74010275,Sudan,Burkina Faso,4,1,5,4,1,dom,15
15,74010276,Benin,Sudan,1,0,1,1,0,dom,15
15,74010277,Comoros,Mozambique,1,0,1,1,0,dom,15
15,74010279,Tunisia,South Africa,2,0,2,2,0,dom,15
15,74010280,Ivory Coast,Angola,0,1,1,0,1,ext,15
15,74010281,Tanzania,Egypt,0,0,0,0,0,nul,15
15,74010284,Burkina Faso,Equatorial Guinea,3,0,3,3,0,dom,15
15,74010285,Zambia,Senegal,1,1,2,1,1,nul,15
15,74010286,Algeria,DR Congo,2,1,3,2,1,dom,15
15,74010287,Gabon,Cameroon,0,0,0,0,0,nul,15
22,74010360,Cameroon,Egypt,1,2,3,1,2,ext,15
22,74010361,Benin,Zimbabwe,1,1,2,1,1,nul,15
22,74010362,Comoros,Ivory Coast,1,0,1,1,0,dom,15
22,74010364,Gabon,Morocco,0,1,1,0,1,ext,15
22,74010367,Sudan,Algeria,0,1,1,0,1,ext,15
22,74010370,Zambia,Mali,0,0,0,0,0,nul,15
23,74010372,DR Congo,Benin,1,0,1,1,0,,0,,,0,0,0,dom,15
23,74010373,Morocco,Tunisia,0,1,1,0,1,,0,,,0,0,0,ext,15
23,74010374,Uganda,Senegal,2,0,2,2,0,,0,,,0,0,0,dom,15
23,74010375,Sudan,Equatorial Guinea,1,0,1,1,0,,0,,,0,0,0,dom,15
23,74010376,Egypt,Zambia,0,0,0,0,0,,0,,,0,0,0,nul,15
23,74010377,Algeria,South Africa,0,0,0,0,0,,0,,,0,0,0,nul,15
23,74010378,Angola,Gabon,0,0,0,0,0,,0,,,0,0,0,nul,15
23,74010379,Zimbabwe,Nigeria,1,0,1,1,0,,0,,,0,0,0,dom,15
23,74010380,Ivory Coast,Tanzania,2,0,2,2,0,,0,,,0,0,0,dom,15
23,74010381,Mozambique,Cameroon,1,3,4,1,3,,0,,,0,0,0,ext,15
23,74010382,Mali,Burkina Faso,0,2,2,0,2,,0,,,0,0,0,ext,15
23,74010383,Botswana,Comoros,1,2,3,1,2,,0,,,0,0,0,ext,15
24,74010386,Zambia,Mozambique,1,0,1,1,0,dom,15
24,74010387,Benin,Mali,0,0,0,0,0,nul,15
24,74010388,Tanzania,Botswana,1,0,1,1,0,dom,15
24,74010389,Ivory Coast,Zimbabwe,4,0,4,4,0,dom,15
24,74010395,Comoros,Morocco,0,1,1,0,1,ext,15
30,74010461,Mali,Uganda,2,2,4,2,2,nul,15
30,74010462,Nigeria,Zambia,1,0,1,1,0,dom,15
30,74010464,Botswana,South Africa,0,1,1,0,1,ext,15
30,74010465,Comoros,Gabon,2,2,4,2,2,nul,15
25,74010397,Mali,Nigeria,0,0,0,0,0,nul,15
25,74010400,Botswana,Zimbabwe,3,1,4,3,1,dom,15
25,74010401,South Africa,Zambia,1,0,1,1,0,dom,15
25,74010403,Algeria,Cameroon,0,0,0,0,0,nul,15
31,74010469,Uganda,Egypt,3,0,3,3,0,dom,15
31,74010470,South Africa,Morocco,1,4,5,1,4,ext,15
31,74010471,Mozambique,Angola,0,0,0,0,0,nul,15
31,74010475,Sudan,Mali,0,0,0,0,0,nul,15
31,74010476,Senegal,Zimbabwe,4,0,4,4,0,dom,15
31,74010477,Cameroon,Botswana,1,0,1,1,0,dom,15
31,74010478,Zambia,Ivory Coast,0,0,0,0,0,nul,15
32,74010481,Zimbabwe,Gabon,2,1,3,2,1,dom,15
32,74010483,Nigeria,Benin,0,0,0,0,0,nul,15
32,74010484,DR Congo,Senegal,0,0,0,0,0,nul,15
32,74010487,Tanzania,Tunisia,1,0,1,1,0,dom,15
32,74010489,Morocco,Cameroon,2,0,2,2,0,dom,15
32,74010490,Ivory Coast,Burkina Faso,4,0,4,4,0,dom,15
33,74010492,Burkina Faso,Botswana,0,0,0,0,0,nul,15
33,74010493,South Africa,Uganda,0,2,2,0,2,ext,15
33,74010494,Equatorial Guinea,Egypt,1,0,1,1,0,dom,15
33,74010495,Senegal,Mali,1,0,1,1,0,dom,15
33,74010500,Sudan,Mozambique,0,0,0,0,0,nul,15
33,74010501,Algeria,Nigeria,0,0,0,0,0,nul,15
33,74010503,Zambia,Morocco,0,0,0,0,0,nul,15
39,74010564,Zimbabwe,Egypt,1,1,2,1,1,,0,,,0,0,0,nul,15
39,74010565,Gabon,Zambia,0,3,3,0,3,,0,,,0,0,0,ext,15
39,74010566,Ivory Coast,Uganda,2,1,3,2,1,,0,,,0,0,0,dom,15
39,74010567,Tunisia,Cameroon,2,0,2,2,0,,0,,,0,0,0,dom,15
39,74010568,Comoros,South Africa,0,0,0,0,0,,0,,,0,0,0,nul,15
39,74010569,Algeria,Morocco,1,1,2,1,1,,0,,,0,0,0,nul,15
39,74010570,Botswana,Angola,0,0,0,0,0,,0,,,0,0,0,nul,15
39,74010571,DR Congo,Mali,0,1,1,0,1,,0,,,0,0,0,ext,15
39,74010572,Burkina Faso,Senegal,0,0,0,0,0,,0,,,0,0,0,nul,15
39,74010573,Tanzania,Mozambique,1,1,2,1,1,,0,,,0,0,0,nul,15
39,74010574,Benin,Equatorial Guinea,3,0,3,3,0,,0,,,0,0,0,dom,15
39,74010575,Nigeria,Sudan,2,0,2,2,0,,0,,,0,0,0,dom,15
40,74010576,Mali,Algeria,1,0,1,1,0,dom,15
40,74010579,Egypt,DR Congo,0,0,0,0,0,nul,15
40,74010580,Zambia,Tunisia,0,2,2,0,2,ext,15
40,74010581,Angola,Morocco,1,2,3,1,2,ext,15
40,74010583,Mozambique,Zimbabwe,1,0,1,1,0,dom,15
40,74010584,South Africa,Tanzania,0,0,0,0,0,nul,15
40,74010586,Sudan,Ivory Coast,0,1,1,0,1,ext,15
41,74010588,Comoros,Zambia,1,1,2,1,1,nul,15
41,74010592,Benin,Gabon,0,1,1,0,1,ext,15
41,74010594,Ivory Coast,Equatorial Guinea,0,0,0,0,0,nul,15
41,74010596,Algeria,Angola,1,0,1,1,0,dom,15
41,74010597,Zimbabwe,South Africa,0,0,0,0,0,nul,15
42,74010600,Egypt,Algeria,2,0,2,2,0,dom,15
42,74010601,Sudan,Morocco,2,1,3,2,1,dom,15
42,74010602,Uganda,Angola,2,2,4,2,2,nul,15
42,74010605,Senegal,Ivory Coast,3,0,3,3,0,dom,15
42,74010607,Zambia,Tanzania,0,0,0,0,0,nul,15
42,74010608,Burkina Faso,Comoros,0,0,0,0,0,nul,15
42,74010609,Equatorial Guinea,Botswana,0,0,0,0,0,nul,15
42,74010610,Gabon,Nigeria,1,2,3,1,2,ext,15
43,74010615,Morocco,Equatorial Guinea,1,2,3,1,2,ext,15
43,74010616,Zimbabwe,Zambia,3,1,4,3,1,dom,15
43,74010617,Angola,Sudan,0,0,0,0,0,nul,15
43,74010618,Ivory Coast,Gabon,1,0,1,1,0,dom,15
44,74010624,Zambia,DR Congo,2,2,4,2,2,nul,15
44,74010625,South Africa,Egypt,0,2,2,0,2,ext,15
44,74010626,Benin,Tanzania,2,3,5,2,3,ext,15
44,74010628,Burkina Faso,Zimbabwe,0,1,1,0,1,ext,15
44,74010629,Equatorial Guinea,Angola,0,0,0,0,0,nul,15
44,74010630,Mozambique,Algeria,1,1,2,1,1,nul,15
44,74010632,Gabon,Botswana,0,0,0,0,0,nul,15
44,74010635,Comoros,Nigeria,0,0,0,0,0,nul,15
1,74013508,Burkina Faso,Sudan,0,0,0,0,0,nul,16
1,74013510,Ivory Coast,Benin,1,1,2,1,1,nul,16
1,74013511,Nigeria,Zambia,0,3,3,0,3,ext,16
1,74013513,Morocco,South Africa,2,0,2,2,0,dom,16
1,74013515,Comoros,Gabon,1,0,1,1,0,dom,16
1,74013516,DR Congo,Mali,0,0,0,0,0,nul,16
1,74013508,Burkina Faso,Sudan,0,0,0,0,0,nul,16
1,74013510,Ivory Coast,Benin,1,1,2,1,1,nul,16
1,74013511,Nigeria,Zambia,0,3,3,0,3,ext,16
1,74013513,Morocco,South Africa,2,0,2,2,0,dom,16
1,74013515,Comoros,Gabon,1,0,1,1,0,dom,16
1,74013516,DR Congo,Mali,0,0,0,0,0,nul,16
3,74013530,Comoros,Egypt,0,1,1,0,1,ext,16
3,74013532,Uganda,Sudan,0,0,0,0,0,nul,16
3,74013536,Angola,Zambia,1,0,1,1,0,dom,16
3,74013541,Equatorial Guinea,Algeria,0,0,0,0,0,nul,16
4,74013543,Tanzania,Tunisia,0,1,1,0,1,ext,16
4,74013549,Comoros,Nigeria,0,1,1,0,1,ext,16
4,74013550,Gabon,Zimbabwe,0,2,2,0,2,ext,16
4,74013552,Ivory Coast,Equatorial Guinea,1,1,2,1,1,nul,16
4,74013553,Cameroon,Senegal,1,1,2,1,1,nul,16
5,74013554,Burkina Faso,Egypt,3,1,4,3,1,dom,16
5,74013555,Mozambique,South Africa,4,0,4,4,0,dom,16
5,74013556,Uganda,Gabon,1,2,3,1,2,ext,16
5,74013557,Mali,Tanzania,1,0,1,1,0,dom,16
5,74013558,Tunisia,Zambia,1,1,2,1,1,nul,16
5,74013560,Zimbabwe,Benin,0,0,0,0,0,nul,16
5,74013561,Morocco,Nigeria,1,1,2,1,1,nul,16
5,74013562,Angola,Ivory Coast,1,1,2,1,1,nul,16
5,74013563,Cameroon,Sudan,0,1,1,0,1,ext,16
5,74013564,Equatorial Guinea,Comoros,1,1,2,1,1,nul,16
6,74013571,Tanzania,Botswana,0,1,1,0,1,ext,16
6,74013572,Egypt,Zimbabwe,6,0,6,6,0,dom,16
6,74013575,Sudan,Senegal,0,1,1,0,1,ext,16
7,74013578,Senegal,Tanzania,1,0,1,1,0,,0,,,0,0,0,dom,16
7,74013579,Burkina Faso,Equatorial Guinea,5,1,6,5,1,,0,,,0,0,0,dom,16
7,74013580,Botswana,Zambia,0,2,2,0,2,,0,,,0,0,0,ext,16
7,74013581,Sudan,South Africa,1,0,1,1,0,,0,,,0,0,0,dom,16
7,74013582,DR Congo,Comoros,5,1,6,5,1,,0,,,0,0,0,dom,16
7,74013583,Cameroon,Gabon,0,0,0,0,0,,0,,,0,0,0,nul,16
7,74013584,Mali,Algeria,4,0,4,4,0,,0,,,0,0,0,dom,16
7,74013585,Tunisia,Ivory Coast,2,1,3,2,1,,0,,,0,0,0,dom,16
7,74013586,Uganda,Egypt,1,0,1,1,0,,0,,,0,0,0,dom,16
7,74013587,Zimbabwe,Nigeria,0,0,0,0,0,,0,,,0,0,0,nul,16
7,74013588,Angola,Morocco,2,0,2,2,0,,0,,,0,0,0,dom,16
7,74013589,Mozambique,Benin,1,1,2,1,1,,0,,,0,0,0,nul,16
8,74013590,Egypt,Mozambique,1,2,3,1,2,,0,,,0,0,0,ext,16
8,74013591,Zambia,Tanzania,0,0,0,0,0,,0,,,0,0,0,nul,16
8,74013592,Nigeria,Uganda,0,4,4,0,4,,0,,,0,0,0,ext,16
8,74013593,Benin,Cameroon,0,1,1,0,1,,0,,,0,0,0,ext,16
8,74013594,South Africa,Senegal,0,0,0,0,0,,0,,,0,0,0,nul,16
8,74013595,Algeria,Botswana,1,0,1,1,0,,0,,,0,0,0,dom,16
8,74013596,Burkina Faso,Angola,0,0,0,0,0,,0,,,0,0,0,nul,16
8,74013597,Comoros,Tunisia,1,1,2,1,1,,0,,,0,0,0,nul,16
8,74013598,Gabon,Sudan,1,1,2,1,1,,0,,,0,0,0,nul,16
8,74013599,Equatorial Guinea,Zimbabwe,1,2,3,1,2,,0,,,0,0,0,ext,16
8,74013600,Ivory Coast,Mali,0,0,0,0,0,,0,,,0,0,0,nul,16
8,74013601,Morocco,DR Congo,0,0,0,0,0,,0,,,0,0,0,nul,16
9,74013603,Tanzania,Algeria,0,1,1,0,1,ext,16
9,74013606,Zimbabwe,Angola,1,0,1,1,0,dom,16
9,74013608,Senegal,Zambia,1,1,2,1,1,nul,16
9,74013610,Cameroon,Egypt,2,0,2,2,0,dom,16
9,74013611,Botswana,Ivory Coast,2,0,2,2,0,dom,16
14,74013662,Morocco,Algeria,1,0,1,1,0,,0,,,0,0,0,dom,16
14,74013663,Egypt,Senegal,0,0,0,0,0,,0,,,0,0,0,nul,16
14,74013664,Zimbabwe,Tanzania,1,0,1,1,0,,0,,,0,0,0,dom,16
14,74013665,DR Congo,Sudan,1,0,1,1,0,,0,,,0,0,0,dom,16
14,74013666,Angola,South Africa,1,0,1,1,0,,0,,,0,0,0,dom,16
14,74013667,Tunisia,Cameroon,1,0,1,1,0,,0,,,0,0,0,dom,16
14,74013668,Equatorial Guinea,Gabon,2,0,2,2,0,,0,,,0,0,0,dom,16
14,74013669,Nigeria,Benin,5,0,5,5,0,,0,,,0,0,0,dom,16
14,74013670,Burkina Faso,Zambia,2,1,3,2,1,,0,,,0,0,0,dom,16
14,74013671,Uganda,Botswana,0,1,1,0,1,,0,,,0,0,0,ext,16
14,74013672,Comoros,Ivory Coast,0,2,2,0,2,,0,,,0,0,0,ext,16
14,74013673,Mozambique,Mali,1,1,2,1,1,,0,,,0,0,0,nul,16
18,74013710,Burkina Faso,Morocco,3,0,3,3,0,,0,,,0,0,0,dom,16
18,74013711,Mali,Gabon,2,1,3,2,1,,0,,,0,0,0,dom,16
18,74013712,Tunisia,Benin,3,0,3,3,0,,0,,,0,0,0,dom,16
18,74013713,Sudan,Tanzania,0,1,1,0,1,,0,,,0,0,0,ext,16
18,74013714,Mozambique,Algeria,0,1,1,0,1,,0,,,0,0,0,ext,16
18,74013715,Uganda,Ivory Coast,1,0,1,1,0,,0,,,0,0,0,dom,16
18,74013716,Zimbabwe,Comoros,0,2,2,0,2,,0,,,0,0,0,ext,16
18,74013717,Botswana,South Africa,0,4,4,0,4,,0,,,0,0,0,ext,16
18,74013718,Angola,Nigeria,0,0,0,0,0,,0,,,0,0,0,nul,16
18,74013719,Cameroon,Zambia,1,0,1,1,0,,0,,,0,0,0,dom,16
18,74013720,Equatorial Guinea,Senegal,0,2,2,0,2,,0,,,0,0,0,ext,16
18,74013721,DR Congo,Egypt,0,1,1,0,1,,0,,,0,0,0,ext,16
19,74013722,Gabon,Botswana,2,0,2,2,0,dom,16
19,74013726,South Africa,Tanzania,0,0,0,0,0,nul,16
19,74013731,Algeria,Cameroon,0,0,0,0,0,nul,16
19,74013732,Ivory Coast,Mozambique,1,0,1,1,0,dom,16
23,74091289,Cameroon,Equatorial Guinea,4,0,4,4,0,dom,16
23,74091290,Mozambique,DR Congo,0,0,0,0,0,nul,16
23,74091292,Morocco,Egypt,0,2,2,0,2,ext,16
23,74091295,Tunisia,South Africa,1,1,2,1,1,nul,16
23,74091296,Sudan,Tanzania,1,2,3,1,2,ext,16
24,74091298,Tanzania,Mali,0,1,1,0,1,,0,,,0,0,0,ext,16
24,74091299,Uganda,Morocco,2,0,2,2,0,,0,,,0,0,0,dom,16
24,74091300,Burkina Faso,Tunisia,1,0,1,1,0,,0,,,0,0,0,dom,16
24,74091301,Senegal,Cameroon,0,0,0,0,0,,0,,,0,0,0,nul,16
24,74091302,Algeria,Nigeria,1,0,1,1,0,,0,,,0,0,0,dom,16
24,74091303,Angola,Zimbabwe,4,0,4,4,0,,0,,,0,0,0,dom,16
24,74091304,South Africa,Ivory Coast,0,0,0,0,0,,0,,,0,0,0,nul,16
24,74091305,Comoros,Zambia,1,0,1,1,0,,0,,,0,0,0,dom,16
24,74091306,Egypt,Botswana,0,0,0,0,0,,0,,,0,0,0,nul,16
24,74091307,DR Congo,Benin,0,0,0,0,0,,0,,,0,0,0,nul,16
24,74091308,Mozambique,Sudan,4,1,5,4,1,,0,,,0,0,0,dom,16
24,74091309,Equatorial Guinea,Gabon,0,1,1,0,1,,0,,,0,0,0,ext,16
25,74091310,Zambia,Tanzania,1,3,4,1,3,,0,,,0,0,0,ext,16
25,74091311,Morocco,DR Congo,0,0,0,0,0,,0,,,0,0,0,nul,16
25,74091312,Botswana,Uganda,1,1,2,1,1,,0,,,0,0,0,nul,16
25,74091313,Ivory Coast,Burkina Faso,1,2,3,1,2,,0,,,0,0,0,ext,16
25,74091314,Cameroon,Egypt,3,1,4,3,1,,0,,,0,0,0,dom,16
25,74091315,Benin,Sudan,1,0,1,1,0,,0,,,0,0,0,dom,16
25,74091316,Gabon,Senegal,1,1,2,1,1,,0,,,0,0,0,nul,16
25,74091317,Zimbabwe,South Africa,0,0,0,0,0,,0,,,0,0,0,nul,16
25,74091318,Nigeria,Comoros,1,2,3,1,2,,0,,,0,0,0,ext,16
25,74091319,Mali,Mozambique,1,0,1,1,0,,0,,,0,0,0,dom,16
25,74091320,Angola,Equatorial Guinea,1,0,1,1,0,,0,,,0,0,0,dom,16
25,74091321,Tunisia,Algeria,2,1,3,2,1,,0,,,0,0,0,dom,16
26,74091322,Equatorial Guinea,Zimbabwe,1,0,1,1,0,,0,,,0,0,0,dom,16
26,74091323,Uganda,Cameroon,1,0,1,1,0,,0,,,0,0,0,dom,16
26,74091324,Senegal,Angola,4,0,4,4,0,,0,,,0,0,0,dom,16
26,74091325,Algeria,Ivory Coast,1,0,1,1,0,,0,,,0,0,0,dom,16
26,74091326,Burkina Faso,South Africa,1,0,1,1,0,,0,,,0,0,0,dom,16
26,74091327,Egypt,Gabon,1,2,3,1,2,,0,,,0,0,0,ext,16
26,74091328,Mozambique,Zambia,1,1,2,1,1,,0,,,0,0,0,nul,16
26,74091329,DR Congo,Botswana,0,0,0,0,0,,0,,,0,0,0,nul,16
26,74091330,Benin,Mali,0,1,1,0,1,,0,,,0,0,0,ext,16
26,74091331,Comoros,Tunisia,1,0,1,1,0,,0,,,0,0,0,dom,16
